"user_id","itemid","similar_item"
"1906000","11679","3913"
"1906000","12162","14567"
"1906000","12220","11448"
"1906000","12285","10171"
"1906000","15584","7061"
"1906000","16540","10461"
"1906000","16754","16463"
"1906000","17060","13380"
"1906000","1831","11448"
"1906000","21110","7680"
"1906000","2128","11328"
"1906000","21315","19105"
"1906000","22126","12795"
"1906000","22583","18026"
"1906000","22749","14319"
"1906000","25372","14248"
"1906000","2683","12220"
"1906000","2729","10895"
"1906000","4411","26523"
"1906000","5185","15602"
"1906000","530","3913"
"1906000","6331","23013"
"1906000","8689","4949"
"1906000","8763","19252"
"1906000","9532","11448"
"1906000","9567","11448"
"1909250","10014","26523"
"1909250","11857","16100"
"1909250","12729","14209"
"1909250","14209","12729"
"1909250","21110","7680"
"1909250","26523","10014"
"1909250","28184","5131"
"1909250","4411","26523"
"1909250","5598","10741"
"1909250","7127","16406"
"1909250","9842","16854"
"1911500","10872","11060"
"1911500","11080","17959"
"1911500","11196","13942"
"1911500","12173","18628"
"1911500","12977","14922"
"1911500","14048","9912"
"1911500","15584","7061"
"1911500","1591","11410"
"1911500","15918","14393"
"1911500","18730","14182"
"1911500","19421","22313"
"1911500","2033","5268"
"1911500","22280","12610"
"1911500","2513","19539"
"1911500","25488","11060"
"1911500","26737","15258"
"1911500","27791","28463"
"1911500","29099","10082"
"1911500","3228","11679"
"1911500","4775","16406"
"1911500","5254","12795"
"1911500","7105","21838"
"1911500","849","9209"
"1934750","11196","13942"
"1934750","11679","3913"
"1934750","12977","14922"
"1934750","14020","4039"
"1934750","14119","13757"
"1934750","15138","11101"
"1934750","18946","11080"
"1934750","19381","19179"
"1934750","19514","22095"
"1934750","21110","7680"
"1934750","21838","24172"
"1934750","23284","11951"
"1934750","23662","10393"
"1934750","24507","1008"
"1934750","25372","14248"
"1934750","25488","11060"
"1934750","2655","16768"
"1934750","28391","1539"
"1934750","28410","1771"
"1934750","29203","22359"
"1934750","3977","28945"
"1934750","4709","11052"
"1934750","5429","13067"
"1934750","7868","9899"
"19500","10014","26523"
"19500","10726","13450"
"19500","11080","17959"
"19500","11329","11951"
"19500","11679","3913"
"19500","12055","3850"
"19500","12754","7680"
"19500","14020","4039"
"19500","14048","9912"
"19500","14261","17061"
"19500","14294","10258"
"19500","143","5324"
"19500","18072","14393"
"19500","18353","1000"
"19500","18730","14182"
"19500","19421","22313"
"19500","20823","17835"
"19500","21110","7680"
"19500","23662","10393"
"19500","2610","16768"
"19500","2655","16768"
"19500","26737","15258"
"19500","27927","12795"
"19500","27946","19405"
"19500","28453","1119"
"19500","28694","13017"
"19500","29084","18388"
"19500","3190","12576"
"19500","5254","12795"
"19500","6542","12656"
"19500","6621","10678"
"19500","7868","9899"
"19500","8261","27514"
"19500","9549","13226"
"1953250","11052","17118"
"1953250","11080","17959"
"1953250","11328","12209"
"1953250","12977","14922"
"1953250","13430","15734"
"1953250","14020","4039"
"1953250","14261","17061"
"1953250","14294","10258"
"1953250","15934","12899"
"1953250","1788","24415"
"1953250","18835","11767"
"1953250","18990","16854"
"1953250","21838","24172"
"1953250","24415","1788"
"1953250","24780","14902"
"1953250","25009","43"
"1953250","251","11060"
"1953250","25289","1788"
"1953250","2610","16768"
"1953250","26722","11052"
"1953250","2683","12220"
"1953250","3627","10193"
"1953250","3658","16483"
"1953250","4949","11176"
"1953250","6096","11482"
"1953250","6104","1041"
"1953250","6148","10393"
"1953250","647","10171"
"1953250","8313","10690"
"1953250","8719","11793"
"1966250","11052","17118"
"1966250","11176","12394"
"1966250","11196","13942"
"1966250","11328","12209"
"1966250","12168","11767"
"1966250","12394","12737"
"1966250","12977","14922"
"1966250","13592","11410"
"1966250","14261","17061"
"1966250","15935","11029"
"1966250","16406","18843"
"1966250","16483","5764"
"1966250","16500","10151"
"1966250","17446","17405"
"1966250","18730","14182"
"1966250","19574","23656"
"1966250","20180","27977"
"1966250","20207","20484"
"1966250","21838","24172"
"1966250","22077","20803"
"1966250","22393","14930"
"1966250","2257","10740"
"1966250","23143","1080"
"1966250","23475","1390"
"1966250","23482","11781"
"1966250","23779","11638"
"1966250","23793","527"
"1966250","25009","43"
"1966250","251","11060"
"1966250","25260","11767"
"1966250","25415","1041"
"1966250","26722","11052"
"1966250","2683","12220"
"1966250","2739","27638"
"1966250","28410","1771"
"1966250","3228","11679"
"1966250","3627","10193"
"1966250","4281","19574"
"1966250","4949","11176"
"1966250","6096","11482"
"1966250","6672","11060"
"1966250","7105","21838"
"1966250","7186","25260"
"1966250","7737","27407"
"1966250","8689","4949"
"1966250","9567","11448"
"1969000","11939","24841"
"1969000","13226","2568"
"1969000","15887","18002"
"1969000","18002","15887"
"1969000","18697","25381"
"1969000","21110","7680"
"1969000","23662","10393"
"1969000","25260","11767"
"1969000","27927","12795"
"1969000","3390","10393"
"1969000","360","11793"
"1969000","4411","26523"
"1969000","5469","15887"
"1969000","6148","10393"
"1969000","7354","24616"
"1969000","8719","11793"
"1969000","911","10151"
"1971500","10193","10532"
"1971500","10840","22094"
"1971500","11864","13757"
"1971500","12285","10171"
"1971500","12736","13067"
"1971500","12737","12394"
"1971500","13494","8278"
"1971500","13701","1739"
"1971500","14020","4039"
"1971500","14065","14917"
"1971500","14182","11793"
"1971500","14294","10258"
"1971500","14580","10171"
"1971500","14902","1155"
"1971500","14917","14065"
"1971500","15344","21427"
"1971500","15549","10690"
"1971500","15584","7061"
"1971500","15645","17348"
"1971500","16331","17348"
"1971500","16420","25214"
"1971500","16944","13701"
"1971500","1739","13701"
"1971500","17550","13701"
"1971500","18024","3438"
"1971500","18353","1000"
"1971500","18712","26737"
"1971500","18730","14182"
"1971500","19166","11638"
"1971500","19258","16217"
"1971500","19405","24427"
"1971500","19421","22313"
"1971500","20207","20484"
"1971500","20297","10690"
"1971500","20386","10258"
"1971500","20456","26298"
"1971500","20484","20207"
"1971500","21092","1962"
"1971500","21110","7680"
"1971500","21336","10325"
"1971500","21657","25169"
"1971500","21715","13701"
"1971500","21919","12795"
"1971500","21946","24341"
"1971500","22371","11670"
"1971500","22489","13701"
"1971500","22749","14319"
"1971500","22887","14266"
"1971500","23019","7692"
"1971500","23549","10258"
"1971500","23662","10393"
"1971500","24869","15192"
"1971500","25086","11767"
"1971500","25169","21657"
"1971500","25366","10928"
"1971500","26288","10151"
"1971500","26341","15344"
"1971500","26464","11061"
"1971500","26546","11670"
"1971500","26576","11482"
"1971500","26699","13757"
"1971500","27035","10258"
"1971500","27346","16217"
"1971500","27791","28463"
"1971500","27927","12795"
"1971500","28687","6152"
"1971500","28945","3977"
"1971500","3151","13701"
"1971500","3626","18967"
"1971500","3627","10193"
"1971500","3804","13776"
"1971500","398","10258"
"1971500","4039","11524"
"1971500","414","12583"
"1971500","4411","26523"
"1971500","4479","11776"
"1971500","4571","19416"
"1971500","4958","27625"
"1971500","5254","12795"
"1971500","527","10171"
"1971500","5315","13701"
"1971500","5834","13701"
"1971500","6148","10393"
"1971500","7004","13701"
"1971500","7096","13776"
"1971500","7469","13701"
"1971500","7692","23019"
"1971500","7737","27407"
"1971500","7975","15345"
"1971500","8257","1119"
"1971500","8261","27514"
"1971500","911","10151"
"1971500","9195","12583"
"1971500","9563","5429"
"1971500","9671","1000"
"1985250","10176","18678"
"1985250","11196","13942"
"1985250","12220","11448"
"1985250","12285","10171"
"1985250","12394","12737"
"1985250","15138","11101"
"1985250","17013","27406"
"1985250","18075","10948"
"1985250","18202","17772"
"1985250","21110","7680"
"1985250","21865","10171"
"1985250","24196","12899"
"1985250","25372","14248"
"1985250","2683","12220"
"1985250","28059","18026"
"1985250","8943","20154"
"200250","10404","12865"
"200250","12052","5856"
"200250","13450","16009"
"200250","1481","2613"
"200250","15534","22556"
"200250","17959","1731"
"200250","1831","11448"
"200250","19166","11638"
"200250","19973","10740"
"200250","21092","1962"
"200250","21672","1630"
"200250","29203","22359"
"200250","3362","1041"
"200250","4731","2179"
"200250","5267","1630"
"200250","5429","13067"
"200250","5856","12052"
"200250","679","11519"
"200250","6880","9472"
"200250","8689","4949"
"200250","9620","12052"
"2006000","15534","22556"
"2006000","21838","24172"
"2006000","25372","14248"
"2033500","11080","17959"
"2033500","11176","12394"
"2033500","11328","12209"
"2033500","11679","3913"
"2033500","12220","11448"
"2033500","12853","6299"
"2033500","1293","1439"
"2033500","13701","1739"
"2033500","14153","10635"
"2033500","14261","17061"
"2033500","14294","10258"
"2033500","1439","2519"
"2033500","14580","10171"
"2033500","18024","3438"
"2033500","18712","26737"
"2033500","18805","17214"
"2033500","19431","29363"
"2033500","19973","10740"
"2033500","20300","1335"
"2033500","21067","11638"
"2033500","21838","24172"
"2033500","22547","11060"
"2033500","23793","527"
"2033500","24447","10740"
"2033500","24541","10151"
"2033500","2519","1439"
"2033500","25260","11767"
"2033500","255","13240"
"2033500","2613","4761"
"2033500","27155","10393"
"2033500","29265","17531"
"2033500","3228","11679"
"2033500","360","11793"
"2033500","3627","10193"
"2033500","3740","10635"
"2033500","4479","11776"
"2033500","4571","19416"
"2033500","4949","11176"
"2033500","5009","1439"
"2033500","5254","12795"
"2033500","5856","12052"
"2033500","6672","11060"
"2033500","7611","1119"
"2033500","7868","9899"
"2033500","8261","27514"
"2033500","949","11776"
"203750","12977","14922"
"203750","18075","10948"
"203750","2655","16768"
"2050000","10702","10325"
"2050000","10999","14097"
"2050000","11201","15859"
"2050000","12110","11060"
"2050000","143","5324"
"2050000","14415","12795"
"2050000","15799","12865"
"2050000","20180","27977"
"2050000","20579","17748"
"2050000","21336","10325"
"2050000","23779","11638"
"2050000","239","10393"
"2050000","24669","2999"
"2050000","24886","13883"
"2050000","255","13240"
"2050000","29334","16672"
"2050000","4958","27625"
"2050000","7037","11524"
"2076000","11080","17959"
"2076000","14161","13240"
"2076000","16821","1041"
"2076000","19339","4578"
"2076000","23236","15269"
"2076000","241","11687"
"2076000","24277","1000"
"2076000","24886","13883"
"2076000","27155","10393"
"2076000","29084","18388"
"2076000","3390","10393"
"2076000","3536","15258"
"2076000","5094","9472"
"2076000","6104","1041"
"2076000","7354","24616"
"2076000","7868","9899"
"2076000","8603","16854"
"2076000","8719","11793"
"2076000","949","11776"
"2078000","1080","11882"
"2078000","11263","27198"
"2078000","1155","27328"
"2078000","12271","20555"
"2078000","12431","17642"
"2078000","12717","10082"
"2078000","12977","14922"
"2078000","13494","8278"
"2078000","14020","4039"
"2078000","14048","9912"
"2078000","14065","14917"
"2078000","14446","17449"
"2078000","14902","1155"
"2078000","15645","17348"
"2078000","15934","12899"
"2078000","16096","10082"
"2078000","16944","13701"
"2078000","17449","28616"
"2078000","17606","4003"
"2078000","18024","3438"
"2078000","18353","1000"
"2078000","18697","25381"
"2078000","18730","14182"
"2078000","19416","12068"
"2078000","19421","22313"
"2078000","19514","22095"
"2078000","19973","10740"
"2078000","22280","12610"
"2078000","22393","14930"
"2078000","22547","11060"
"2078000","22749","14319"
"2078000","24060","1041"
"2078000","24440","10635"
"2078000","24669","2999"
"2078000","24869","15192"
"2078000","251","11060"
"2078000","25289","1788"
"2078000","26114","12865"
"2078000","26288","10151"
"2078000","26394","13067"
"2078000","26434","2033"
"2078000","26605","8637"
"2078000","26608","17449"
"2078000","26883","18026"
"2078000","27511","12656"
"2078000","27791","28463"
"2078000","28270","15019"
"2078000","28616","17449"
"2078000","28675","21337"
"2078000","3228","11679"
"2078000","5469","15887"
"2078000","5574","11080"
"2078000","6839","17449"
"2078000","7850","1773"
"2078000","7868","9899"
"2078000","8173","11793"
"2078000","9549","13226"
"2078000","9620","12052"
"2078000","9912","14048"
"2088000","10014","26523"
"2088000","10948","12606"
"2088000","10949","13067"
"2088000","13020","13247"
"2088000","13247","25349"
"2088000","14581","11060"
"2088000","14596","7150"
"2088000","17060","13380"
"2088000","17081","13757"
"2088000","18167","14567"
"2088000","19540","13247"
"2088000","1962","21092"
"2088000","20388","16406"
"2088000","21110","7680"
"2088000","21372","16376"
"2088000","2198","1041"
"2088000","23549","10258"
"2088000","25349","13247"
"2088000","2655","16768"
"2088000","26614","11330"
"2088000","27615","10741"
"2088000","28184","5131"
"2088000","28662","27407"
"2088000","4220","10584"
"2088000","5131","1539"
"2088000","6839","17449"
"2088000","7208","16169"
"2088000","8226","20555"
"2103250","10240","17232"
"2103250","11670","18491"
"2103250","12729","14209"
"2103250","12977","14922"
"2103250","13265","12865"
"2103250","13592","11410"
"2103250","15918","14393"
"2103250","16169","27390"
"2103250","17402","14266"
"2103250","18024","3438"
"2103250","1831","11448"
"2103250","18805","17214"
"2103250","18946","11080"
"2103250","18967","24306"
"2103250","19829","18388"
"2103250","20661","11670"
"2103250","21315","19105"
"2103250","21336","10325"
"2103250","22359","22043"
"2103250","23143","1080"
"2103250","23549","10258"
"2103250","23779","11638"
"2103250","24325","5458"
"2103250","24341","21946"
"2103250","24447","10740"
"2103250","25372","14248"
"2103250","26114","12865"
"2103250","2669","15217"
"2103250","3626","18967"
"2103250","4571","19416"
"2103250","5458","24325"
"2103250","6096","11482"
"2103250","679","11519"
"2103250","7080","18678"
"2103250","7208","16169"
"2103250","7856","11328"
"2103250","8637","10895"
"2103250","8689","4949"
"2103250","8719","11793"
"2103250","9486","10282"
"2132250","27390","16169"
"2138750","11029","15935"
"2138750","18805","17214"
"2138750","18946","11080"
"2138750","1950","27446"
"2138750","21838","24172"
"2138750","25260","11767"
"2138750","25415","1041"
"2138750","26883","18026"
"2138750","7868","9899"
"2138750","9471","13226"
"2148250","10014","26523"
"2148250","14294","10258"
"2148250","15874","10461"
"2168250","13494","8278"
"2168250","15200","13494"
"2168250","17732","15921"
"2168250","18805","17214"
"2168250","20180","27977"
"2168250","21067","11638"
"2168250","21110","7680"
"2168250","22749","14319"
"2168250","23284","11951"
"2168250","23928","21336"
"2168250","26288","10151"
"2168250","26699","13757"
"2168250","28653","1000"
"2168250","5267","1630"
"2168250","5324","143"
"2168250","6331","23013"
"2168250","6840","26416"
"2168250","6880","9472"
"2168250","7868","9899"
"2168250","8689","4949"
"2182750","1539","28391"
"2182750","19973","10740"
"2182750","21110","7680"
"2182750","28184","5131"
"2182750","4949","11176"
"2182750","5131","1539"
"2182750","5876","27191"
"2182750","7059","7037"
"2182750","8689","4949"
"2187500","10680","16463"
"2187500","12162","14567"
"2187500","13020","13247"
"2187500","14486","10258"
"2187500","15307","18958"
"2187500","15534","22556"
"2187500","23628","13776"
"2187500","24780","14902"
"2187500","29146","7038"
"2187500","29203","22359"
"2187500","2963","18388"
"2187500","6158","10461"
"2187500","6331","23013"
"2187500","7208","16169"
"2198750","12220","11448"
"2198750","12394","12737"
"2198750","18024","3438"
"2198750","5429","13067"
"2200750","10532","10193"
"2200750","11060","12110"
"2200750","11080","17959"
"2200750","11679","3913"
"2200750","12068","19166"
"2200750","12285","10171"
"2200750","12431","17642"
"2200750","12541","10308"
"2200750","12647","16836"
"2200750","12674","16768"
"2200750","13020","13247"
"2200750","14020","4039"
"2200750","14226","16670"
"2200750","15315","12541"
"2200750","16463","8628"
"2200750","16768","24506"
"2200750","16818","16116"
"2200750","16939","15032"
"2200750","18075","10948"
"2200750","18353","1000"
"2200750","18697","25381"
"2200750","18730","14182"
"2200750","18741","3647"
"2200750","18805","17214"
"2200750","19416","12068"
"2200750","20751","10258"
"2200750","21140","20803"
"2200750","23143","1080"
"2200750","23662","10393"
"2200750","24506","16768"
"2200750","25372","14248"
"2200750","2610","16768"
"2200750","26333","17748"
"2200750","26394","13067"
"2200750","26516","16768"
"2200750","2655","16768"
"2200750","26737","15258"
"2200750","27155","10393"
"2200750","27888","17401"
"2200750","28453","1119"
"2200750","29084","18388"
"2200750","29539","14393"
"2200750","3176","22405"
"2200750","3647","1000"
"2200750","4078","16343"
"2200750","4302","22204"
"2200750","4571","19416"
"2200750","5086","11781"
"2200750","5469","15887"
"2200750","5598","10741"
"2200750","5834","13701"
"2200750","6057","16085"
"2200750","6331","23013"
"2200750","7096","13776"
"2200750","8278","13494"
"2200750","8630","13394"
"2200750","8767","27514"
"2200750","9549","13226"
"2200750","9567","11448"
"2200750","9657","1390"
"2232500","11080","17959"
"2232500","11679","3913"
"2232500","14020","4039"
"2232500","14261","17061"
"2232500","14580","10171"
"2232500","16096","10082"
"2232500","22280","12610"
"2232500","22547","11060"
"2232500","22887","14266"
"2232500","2739","27638"
"2232500","4411","26523"
"2232500","6431","14261"
"2232500","6621","10678"
"2232500","679","11519"
"2232500","7260","17972"
"2232500","7868","9899"
"2232500","7963","10082"
"2232500","8943","20154"
"2232500","911","10151"
"2232500","9549","13226"
"2251750","13020","13247"
"2251750","13084","14490"
"2251750","13888","10066"
"2251750","14242","14153"
"2251750","14451","14248"
"2251750","16343","1666"
"2251750","18491","11060"
"2251750","18990","16854"
"2251750","20388","16406"
"2251750","21092","1962"
"2251750","21110","7680"
"2251750","21672","1630"
"2251750","21796","1335"
"2251750","23143","1080"
"2251750","23549","10258"
"2251750","2367","10690"
"2251750","23779","11638"
"2251750","24172","17823"
"2251750","27446","1950"
"2251750","27791","28463"
"2251750","2826","1080"
"2251750","29203","22359"
"2251750","29385","23549"
"2251750","29473","16406"
"2251750","398","10258"
"2251750","4411","26523"
"2251750","5157","11328"
"2251750","5557","1010"
"2251750","6331","23013"
"2251750","6571","12586"
"2251750","6880","9472"
"2251750","7868","9899"
"2253250","1031","11793"
"2253250","11328","12209"
"2253250","12431","17642"
"2253250","12737","12394"
"2253250","13784","12865"
"2253250","1392","10866"
"2253250","14020","4039"
"2253250","14065","14917"
"2253250","14153","10635"
"2253250","14242","14153"
"2253250","14580","10171"
"2253250","155","11328"
"2253250","15874","10461"
"2253250","1591","11410"
"2253250","16396","2367"
"2253250","16722","11734"
"2253250","18024","3438"
"2253250","18572","15345"
"2253250","18730","14182"
"2253250","19514","22095"
"2253250","20279","12680"
"2253250","20456","26298"
"2253250","21067","11638"
"2253250","22583","18026"
"2253250","23019","7692"
"2253250","23475","1390"
"2253250","239","10393"
"2253250","25260","11767"
"2253250","26288","10151"
"2253250","26619","10258"
"2253250","2669","15217"
"2253250","26737","15258"
"2253250","27401","18388"
"2253250","27791","28463"
"2253250","28675","21337"
"2253250","28975","24409"
"2253250","29084","18388"
"2253250","3393","15414"
"2253250","527","10171"
"2253250","554","15405"
"2253250","5652","10258"
"2253250","5834","13701"
"2253250","679","11519"
"2253250","7004","13701"
"2253250","7248","1000"
"2253250","7868","9899"
"2253250","8965","15344"
"2253250","9220","29202"
"2253250","9563","5429"
"2253250","9829","9030"
"2316250","10872","11060"
"2316250","11329","11951"
"2316250","12977","14922"
"2316250","13592","11410"
"2316250","1390","23475"
"2316250","14261","17061"
"2316250","14902","1155"
"2316250","15173","10082"
"2316250","16944","13701"
"2316250","17958","22099"
"2316250","18465","22950"
"2316250","18697","25381"
"2316250","18730","14182"
"2316250","18805","17214"
"2316250","1917","15089"
"2316250","19632","10258"
"2316250","19772","11263"
"2316250","20694","11638"
"2316250","22359","22043"
"2316250","23019","7692"
"2316250","23475","1390"
"2316250","24944","10258"
"2316250","26288","10151"
"2316250","26516","16768"
"2316250","26546","11670"
"2316250","26576","11482"
"2316250","27155","10393"
"2316250","28453","1119"
"2316250","28463","11951"
"2316250","28535","10258"
"2316250","29099","10082"
"2316250","3185","10258"
"2316250","3190","12576"
"2316250","4571","19416"
"2316250","527","10171"
"2316250","6542","12656"
"2316250","6880","9472"
"2316250","8278","13494"
"2316250","9657","1390"
"232000","11954","6621"
"232000","12865","217"
"232000","14020","4039"
"232000","143","5324"
"232000","18791","7105"
"232000","21946","24341"
"232000","23669","10308"
"232000","2436","22732"
"232000","25372","14248"
"232000","2826","1080"
"232000","29203","22359"
"232000","3228","11679"
"232000","3458","10584"
"232000","7105","21838"
"232000","7868","9899"
"2322750","10893","22393"
"2322750","12754","7680"
"2322750","15138","11101"
"2322750","17060","13380"
"2322750","25372","14248"
"2331750","10680","16463"
"2331750","11201","15859"
"2331750","1222","11793"
"2331750","12865","217"
"2331750","14580","10171"
"2331750","15315","12541"
"2331750","15584","7061"
"2331750","17214","11328"
"2331750","18084","10740"
"2331750","18805","17214"
"2331750","19973","10740"
"2331750","20626","22732"
"2331750","21110","7680"
"2331750","21796","1335"
"2331750","21840","29099"
"2331750","22126","12795"
"2331750","22359","22043"
"2331750","22621","26959"
"2331750","22732","2436"
"2331750","23662","10393"
"2331750","2436","22732"
"2331750","24415","1788"
"2331750","24541","10151"
"2331750","2655","16768"
"2331750","3979","11793"
"2331750","4571","19416"
"2331750","7038","29146"
"2331750","7354","24616"
"2331750","9458","22732"
"2331750","9620","12052"
"2331750","9829","9030"
"2350750","14956","20386"
"2350750","16939","15032"
"2350750","18075","10948"
"2350750","21146","10584"
"2350750","23779","11638"
"2350750","24417","2374"
"2350750","28463","11951"
"2350750","5661","1000"
"2350750","7061","155"
"2350750","9948","4235"
"236000","15138","11101"
"236000","15315","12541"
"236000","15784","18612"
"236000","20386","10258"
"236000","2452","15258"
"236000","2826","1080"
"236000","3536","15258"
"236000","5043","1335"
"236000","6104","1041"
"236000","911","10151"
"236000","9567","11448"
"2364500","13757","17081"
"2364500","19829","18388"
"2364500","21315","19105"
"2364500","21865","10171"
"2364500","24503","16116"
"2364500","4571","19416"
"2364500","9620","12052"
"2378500","10726","13450"
"2378500","11665","10151"
"2378500","14119","13757"
"2378500","14153","10635"
"2378500","14580","10171"
"2378500","16540","10461"
"2378500","16722","11734"
"2378500","17606","4003"
"2378500","2033","5268"
"2378500","21110","7680"
"2378500","23793","527"
"2378500","25372","14248"
"2378500","28017","17446"
"2378500","29203","22359"
"2378500","3228","11679"
"2378500","3719","24409"
"2378500","4571","19416"
"2386250","1008","24507"
"2386250","1392","10866"
"2386250","24507","1008"
"2386250","6331","23013"
"2386250","7070","10193"
"239250","11080","17959"
"239250","12055","3850"
"239250","12285","10171"
"239250","13103","15934"
"239250","13737","16624"
"239250","14902","1155"
"239250","15018","2999"
"239250","15934","12899"
"239250","16854","19742"
"239250","18572","15345"
"239250","18990","16854"
"239250","19421","22313"
"239250","19514","22095"
"239250","19742","16854"
"239250","21110","7680"
"239250","24869","15192"
"239250","25372","14248"
"239250","27060","16854"
"239250","28017","17446"
"239250","28687","6152"
"239250","3219","15032"
"239250","3627","10193"
"239250","5470","13430"
"239250","7616","16854"
"239250","8603","16854"
"239250","911","10151"
"239250","9657","1390"
"239250","9842","16854"
"2428500","12063","13307"
"2428500","13084","14490"
"2428500","1396","22915"
"2428500","13998","5067"
"2428500","15584","7061"
"2428500","18990","16854"
"2428500","20386","10258"
"2428500","21110","7680"
"2428500","22749","14319"
"2428500","22915","1396"
"2428500","24486","11767"
"2428500","25372","14248"
"2428500","26288","10151"
"2428500","2683","12220"
"2428500","29473","16406"
"2428500","3390","10393"
"2428500","4172","12173"
"2428500","4324","10461"
"2428500","5848","10151"
"2428500","7260","17972"
"2448250","12541","10308"
"2448250","12754","7680"
"2448250","12977","14922"
"2448250","14048","9912"
"2448250","15921","17732"
"2448250","19514","22095"
"2448250","19973","10740"
"2448250","20297","10690"
"2448250","20579","17748"
"2448250","21462","11734"
"2448250","21672","1630"
"2448250","21865","10171"
"2448250","21911","12656"
"2448250","26737","15258"
"2448250","27927","12795"
"2448250","5267","1630"
"2448250","6104","1041"
"2448250","7613","12865"
"2448250","7706","23086"
"2448250","8943","20154"
"2476250","18805","17214"
"2476250","20484","20207"
"2476250","21067","11638"
"2476250","21110","7680"
"2476250","23779","11638"
"2476250","29231","17926"
"2476250","29547","11730"
"2476250","6656","26771"
"2480750","10840","22094"
"2480750","12394","12737"
"2480750","14065","14917"
"2480750","14294","10258"
"2480750","14917","14065"
"2480750","15249","18172"
"2480750","18172","15249"
"2480750","20484","20207"
"2480750","20979","10635"
"2480750","22583","18026"
"2480750","22749","14319"
"2480750","22843","15249"
"2480750","22946","15249"
"2480750","23284","11951"
"2480750","23669","10308"
"2480750","24196","12899"
"2480750","24306","18967"
"2480750","26883","18026"
"2480750","29203","22359"
"2480750","377","15344"
"2480750","5254","12795"
"2480750","539","11328"
"2480750","5469","15887"
"2492500","10240","17232"
"2492500","16939","15032"
"2492500","1752","11734"
"2492500","17823","27912"
"2492500","19005","16939"
"2492500","19258","16217"
"2492500","19421","22313"
"2492500","19828","2323"
"2492500","2033","5268"
"2492500","20585","22523"
"2492500","21146","10584"
"2492500","2437","17531"
"2492500","5557","1010"
"2492500","7070","10193"
"2492500","7868","9899"
"252500","18805","17214"
"252500","23549","10258"
"252500","24447","10740"
"252500","29547","11730"
"252500","5876","27191"
"252500","6880","9472"
"252500","8528","1548"
"2557000","14580","10171"
"2557000","18805","17214"
"2557000","23793","527"
"2557000","24541","10151"
"2557000","360","11793"
"2557000","3740","10635"
"2557000","7105","21838"
"2557000","7868","9899"
"2626250","11176","12394"
"2626250","13020","13247"
"2626250","19394","13883"
"2626250","19890","18905"
"2626250","25193","12758"
"2626250","2655","16768"
"2626250","2826","1080"
"2626250","5598","10741"
"2626250","7868","9899"
"266500","10282","25005"
"266500","25005","10282"
"266500","9486","10282"
"266500","9487","10282"
"267250","10690","13787"
"267250","11849","1000"
"267250","11864","13757"
"267250","1237","10690"
"267250","12977","14922"
"267250","13787","10690"
"267250","14065","14917"
"267250","14265","17590"
"267250","15308","11410"
"267250","15549","10690"
"267250","18730","14182"
"267250","20297","10690"
"267250","21925","10690"
"267250","22393","14930"
"267250","2367","10690"
"267250","3228","11679"
"267250","4281","19574"
"267250","5053","10690"
"267250","5845","11734"
"267250","599","10690"
"267250","6839","17449"
"267250","7071","11328"
"267250","7105","21838"
"267250","8313","10690"
"2676250","18805","17214"
"2688750","11176","12394"
"2688750","12285","10171"
"2688750","14048","9912"
"2688750","18730","14182"
"2688750","18805","17214"
"2688750","21565","11263"
"2688750","21657","25169"
"2688750","22393","14930"
"2688750","28391","1539"
"2688750","6542","12656"
"2704750","16483","5764"
"2704750","21838","24172"
"2704750","22359","22043"
"2704750","22547","11060"
"2704750","3228","11679"
"2704750","3658","16483"
"2704750","5764","16483"
"2733500","14451","14248"
"2733500","22529","11328"
"2733500","2826","1080"
"2733500","28410","1771"
"2733500","29203","22359"
"2733500","4731","2179"
"2733500","6148","10393"
"2737250","12647","16836"
"2737250","15315","12541"
"2737250","15934","12899"
"2737250","178","11687"
"2737250","18805","17214"
"2737250","19539","2513"
"2737250","215","12162"
"2737250","21657","25169"
"2737250","21796","1335"
"2737250","23662","10393"
"2737250","26605","8637"
"2737250","27149","26298"
"2737250","27346","16217"
"2737250","27625","10948"
"2737250","29084","18388"
"2737250","29099","10082"
"2737250","29473","16406"
"2737250","3047","11776"
"2737250","3176","22405"
"2737250","3228","11679"
"2737250","3719","24409"
"2737250","4281","19574"
"2737250","5661","1000"
"2737250","6665","10740"
"2737250","7105","21838"
"2737250","9620","12052"
"2752000","10584","3051"
"2752000","11176","12394"
"2752000","11524","7037"
"2752000","1222","11793"
"2752000","12243","19772"
"2752000","12717","10082"
"2752000","14048","9912"
"2752000","14580","10171"
"2752000","14917","14065"
"2752000","16624","23475"
"2752000","178","11687"
"2752000","18084","10740"
"2752000","18697","25381"
"2752000","18730","14182"
"2752000","18805","17214"
"2752000","19421","22313"
"2752000","19772","11263"
"2752000","19973","10740"
"2752000","20207","20484"
"2752000","20279","12680"
"2752000","2033","5268"
"2752000","20803","21140"
"2752000","20979","10635"
"2752000","21657","25169"
"2752000","22547","11060"
"2752000","22887","14266"
"2752000","23202","11734"
"2752000","23251","12865"
"2752000","23662","10393"
"2752000","24541","10151"
"2752000","26737","15258"
"2752000","27791","28463"
"2752000","28270","15019"
"2752000","28410","1771"
"2752000","28481","22552"
"2752000","3032","12243"
"2752000","3627","10193"
"2752000","4709","11052"
"2752000","527","10171"
"2752000","5470","13430"
"2752000","5814","11328"
"2752000","8278","13494"
"2752000","8689","4949"
